"zip"|"type"|"state"|"county"|"country"|"latitude"|"longitude"|"irs_estimated_population"
"01152"|"STANDARD"|"MA"|"Hampden County"|"US"|"42.11"|"-72.53"|"0"
"01195"|"STANDARD"|"MA"|"Hampden County"|"US"|"42.1"|"-72.58"|"0"
"01199"|"UNIQUE"|"MA"|"Hampden County"|"US"|"42.12"|"-72.6"|"0"
"01201"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.45"|"-73.26"|"37180"
"01202"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.45"|"-73.26"|"1387"
"01203"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.45"|"-73.26"|"0"
"01220"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.62"|"-73.11"|"7100"
"01222"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.05"|"-73.33"|"720"
"01223"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.33"|"-73.07"|"2010"
"01224"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.51"|"-73.2"|"160"
"01225"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.55"|"-73.15"|"2930"
"01226"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.47"|"-73.16"|"5710"
"01227"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.47"|"-73.16"|"262"
"01229"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.28"|"-73.34"|"163"
"01230"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.19"|"-73.35"|"6170"
"01235"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.42"|"-73.07"|"2470"
"01236"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.27"|"-73.38"|"1420"
"01237"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.51"|"-73.22"|"2700"
"01238"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.3"|"-73.25"|"5090"
"01240"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.35"|"-73.28"|"4030"
"01242"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.33"|"-73.25"|"559"
"01243"|"PO BOX"|"MA"|"Hampshire County"|"US"|"42.35"|"-73.01"|"315"
"01244"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.12"|"-73.26"|"328"
"01245"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.18"|"-73.21"|"660"
"01247"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.68"|"-73.11"|"11340"
"01252"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.17"|"-73.44"|"281"
"01253"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.21"|"-73.11"|"720"
"01254"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.37"|"-73.36"|"1000"
"01255"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.11"|"-73.13"|"610"
"01256"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.56"|"-73.02"|"600"
"01257"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.1"|"-73.34"|"2080"
"01258"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.11"|"-73.46"|"580"
"01259"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.07"|"-73.23"|"430"
"01260"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.3"|"-73.34"|"254"
"01262"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.3"|"-73.32"|"1342"
"01263"|"UNIQUE"|"MA"|"Berkshire County"|"US"|"42.3"|"-73.32"|"0"
"01264"|"PO BOX"|"MA"|"Berkshire County"|"US"|"42.24"|"-73.19"|"198"
"01266"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.31"|"-73.39"|"1190"
"01267"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.7"|"-73.2"|"5220"
"01270"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.51"|"-73.04"|"700"
"01301"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.58"|"-72.59"|"13940"
"01302"|"PO BOX"|"MA"|"Franklin County"|"US"|"42.58"|"-72.59"|"502"
"01330"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.53"|"-72.78"|"1280"
"01331"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.59"|"-72.23"|"11340"
"01337"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.66"|"-72.55"|"2470"
"01338"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.57"|"-72.82"|"210"
"01339"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.63"|"-72.88"|"1200"
"01340"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.66"|"-72.68"|"1510"
"01341"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.51"|"-72.68"|"1470"
"01342"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.55"|"-72.6"|"1320"
"01343"|"STANDARD"|"MA"|"Berkshire County"|"US"|"42.66"|"-72.98"|"153"
"01344"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.6"|"-72.4"|"1420"
"01346"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.66"|"-72.83"|"330"
"01347"|"PO BOX"|"MA"|"Franklin County"|"US"|"42.56"|"-72.52"|"165"
"01349"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.56"|"-72.48"|"750"
"01350"|"PO BOX"|"MA"|"Franklin County"|"US"|"42.72"|"-72.98"|"35"
"01351"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.53"|"-72.53"|"2080"
"01354"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.62"|"-72.51"|"1410"
"01355"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.5"|"-72.33"|"850"
"01360"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.7"|"-72.43"|"2690"
"01364"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.59"|"-72.3"|"6330"
"01366"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.48"|"-72.18"|"1090"
"01367"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.7"|"-72.9"|"410"
"01368"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.68"|"-72.18"|"1090"
"01370"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.6"|"-72.74"|"3500"
"01373"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.47"|"-72.59"|"4030"
"01375"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.46"|"-72.58"|"2750"
"01376"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.59"|"-72.55"|"4270"
"01378"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.68"|"-72.33"|"650"
"01379"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.55"|"-72.4"|"690"
"01380"|"STANDARD"|"MA"|"Franklin County"|"US"|"42.58"|"-72.37"|"81"
"01420"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.58"|"-71.81"|"34250"
"01430"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.63"|"-71.9"|"5850"
"01431"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.68"|"-71.81"|"2920"
"01432"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.56"|"-71.58"|"7440"
"01434"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.53"|"-71.61"|"420"
"01436"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.6"|"-72.07"|"2570"
"01438"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.56"|"-72.03"|"704"
"01440"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.58"|"-71.98"|"16810"
"01441"|"UNIQUE"|"MA"|"Worcester County"|"US"|"42.58"|"-71.98"|"0"
"01450"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.6"|"-71.57"|"10850"
"01451"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.5"|"-71.58"|"5320"
"01452"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.48"|"-72.01"|"4160"
"01453"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.51"|"-71.77"|"38370"
"01460"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.53"|"-71.47"|"9820"
"01462"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.59"|"-71.72"|"11070"
"01463"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.66"|"-71.58"|"10910"
"01464"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.54"|"-71.65"|"5650"
"01467"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.49"|"-71.61"|"318"
"01468"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.55"|"-72.06"|"4130"
"01469"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.66"|"-71.7"|"6810"
"01470"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.6"|"-71.57"|"0"
"01471"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.6"|"-71.57"|"0"
"01472"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.61"|"-71.62"|"352"
"01473"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.55"|"-71.9"|"7940"
"01474"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.66"|"-71.74"|"1880"
"01475"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.68"|"-72.04"|"8850"
"01477"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.69"|"-72.01"|"214"
"01501"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.2"|"-71.83"|"15780"
"01503"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.38"|"-71.63"|"3000"
"01504"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.04"|"-71.53"|"8490"
"01505"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.35"|"-71.73"|"4630"
"01506"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.21"|"-72.1"|"3020"
"01507"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.13"|"-71.96"|"12310"
"01508"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.13"|"-71.96"|"958"
"01509"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.13"|"-71.96"|"52"
"01510"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.41"|"-71.68"|"13190"
"01515"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.22"|"-72.04"|"2140"
"01516"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.05"|"-71.73"|"8470"
"01517"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.46"|"-71.89"|"0"
"01518"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.12"|"-72.11"|"3120"
"01519"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.2"|"-71.68"|"7030"
"01520"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.35"|"-71.85"|"15860"
"01521"|"STANDARD"|"MA"|"Hampden County"|"US"|"42.05"|"-72.15"|"2260"
"01522"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.38"|"-71.87"|"3310"
"01523"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.45"|"-71.66"|"6030"
"01524"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.25"|"-71.9"|"6090"
"01525"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.11"|"-71.63"|"1058"
"01526"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.12"|"-71.76"|"534"
"01527"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.19"|"-71.76"|"12730"
"01529"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.03"|"-71.58"|"3020"
"01531"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.31"|"-72.13"|"930"
"01532"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.31"|"-71.64"|"15150"
"01534"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.15"|"-71.65"|"5800"
"01535"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.27"|"-72.08"|"4140"
"01536"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.23"|"-71.69"|"6930"
"01537"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.16"|"-71.88"|"2040"
"01538"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.05"|"-71.64"|"584"
"01540"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.11"|"-71.87"|"10280"
"01541"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.45"|"-71.86"|"3420"
"01542"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.2"|"-71.9"|"2100"
"01543"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.36"|"-71.95"|"8730"
"01545"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.3"|"-71.71"|"36410"
"01546"|"UNIQUE"|"MA"|"Worcester County"|"US"|"42.3"|"-71.71"|"0"
"01550"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.08"|"-72.03"|"15000"
"01560"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.17"|"-71.68"|"4420"
"01561"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.44"|"-71.69"|"1100"
"01562"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.24"|"-71.99"|"10200"
"01564"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.43"|"-71.75"|"7790"
"01566"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.09"|"-72.06"|"6430"
"01568"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.17"|"-71.61"|"7640"
"01569"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.08"|"-71.6"|"13130"
"01570"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.04"|"-71.87"|"15140"
"01571"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.05"|"-71.93"|"10480"
"01580"|"UNIQUE"|"MA"|"Worcester County"|"US"|"42.26"|"-71.61"|"0"
"01581"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.26"|"-71.61"|"20030"
"01582"|"UNIQUE"|"MA"|"Worcester County"|"US"|"42.26"|"-71.61"|"0"
"01583"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.36"|"-71.78"|"6770"
"01585"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.23"|"-72.14"|"3850"
"01586"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.19"|"-71.76"|"0"
"01588"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.11"|"-71.67"|"9140"
"01590"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.15"|"-71.76"|"8810"
"01601"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"322"
"01602"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.27"|"-71.85"|"20370"
"01603"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.24"|"-71.84"|"17210"
"01604"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.25"|"-71.77"|"31160"
"01605"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.29"|"-71.79"|"22130"
"01606"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.32"|"-71.8"|"18170"
"01607"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.23"|"-71.79"|"7610"
"01608"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"3020"
"01609"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.29"|"-71.83"|"12920"
"01610"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.25"|"-71.81"|"16760"
"01611"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.23"|"-71.87"|"1990"
"01612"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.31"|"-71.93"|"4400"
"01613"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"1369"
"01614"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"68"
"01615"|"PO BOX"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"13"
"01653"|"UNIQUE"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"0"
"01654"|"UNIQUE"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"0"
"01655"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.26"|"-71.8"|"0"
"01701"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.3"|"-71.43"|"30960"
"01702"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.28"|"-71.44"|"27520"
"01703"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.3"|"-71.43"|"160"
"01704"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.3"|"-71.43"|"385"
"01705"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.3"|"-71.43"|"71"
"01718"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.52"|"-71.43"|"650"
"01719"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.5"|"-71.5"|"5310"
"01720"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.46"|"22480"
"01721"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.25"|"-71.46"|"17680"
"01730"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.26"|"13720"
"01731"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.46"|"-71.28"|"2340"
"01740"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.43"|"-71.6"|"5580"
"01741"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.53"|"-71.35"|"5260"
"01742"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.45"|"-71.35"|"17320"
"01745"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.29"|"-71.5"|"420"
"01746"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.2"|"-71.43"|"14680"
"01747"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.12"|"-71.54"|"5710"
"01748"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.22"|"-71.52"|"18000"
"01749"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.39"|"-71.56"|"18500"
"01752"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.34"|"-71.54"|"36140"
"01754"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.42"|"-71.45"|"9820"
"01756"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.1"|"-71.55"|"6220"
"01757"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.14"|"-71.51"|"26240"
"01760"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.28"|"-71.35"|"34390"
"01770"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.23"|"-71.36"|"4320"
"01772"|"STANDARD"|"MA"|"Worcester County"|"US"|"42.3"|"-71.51"|"10070"
"01773"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.41"|"-71.3"|"5370"
"01775"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.43"|"-71.5"|"7240"
"01776"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.36"|"-71.4"|"18920"
"01778"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.36"|"-71.36"|"14070"
"01784"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.23"|"-71.55"|"150"
"01801"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.15"|"37040"
"01803"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.5"|"-71.2"|"25140"
"01805"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.5"|"-71.2"|"0"
"01806"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.47"|"-71.15"|"0"
"01807"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.15"|"0"
"01808"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.5"|"-71.12"|"0"
"01810"|"STANDARD"|"MA"|"Essex County"|"US"|"42.65"|"-71.14"|"34300"
"01812"|"UNIQUE"|"MA"|"Essex County"|"US"|"42.65"|"-71.14"|"0"
"01813"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.15"|"0"
"01815"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.15"|"0"
"01821"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.55"|"-71.26"|"29760"
"01822"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.55"|"-71.26"|"0"
"01824"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.59"|"-71.36"|"25670"
"01826"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.68"|"-71.3"|"30570"
"01827"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.66"|"-71.48"|"3370"
"01830"|"STANDARD"|"MA"|"Essex County"|"US"|"42.78"|"-71.08"|"22530"
"01831"|"PO BOX"|"MA"|"Essex County"|"US"|"42.78"|"-71.08"|"992"
"01832"|"STANDARD"|"MA"|"Essex County"|"US"|"42.79"|"-71.13"|"22060"
"01833"|"STANDARD"|"MA"|"Essex County"|"US"|"42.73"|"-70.98"|"8160"
"01834"|"STANDARD"|"MA"|"Essex County"|"US"|"42.75"|"-71.03"|"6500"
"01835"|"STANDARD"|"MA"|"Essex County"|"US"|"42.75"|"-71.09"|"13410"
"01840"|"STANDARD"|"MA"|"Essex County"|"US"|"42.71"|"-71.16"|"4860"
"01841"|"STANDARD"|"MA"|"Essex County"|"US"|"42.71"|"-71.16"|"45810"
"01842"|"PO BOX"|"MA"|"Essex County"|"US"|"42.7"|"-71.16"|"1297"
"01843"|"STANDARD"|"MA"|"Essex County"|"US"|"42.7"|"-71.16"|"24610"
"01844"|"STANDARD"|"MA"|"Essex County"|"US"|"42.74"|"-71.18"|"48180"
"01845"|"STANDARD"|"MA"|"Essex County"|"US"|"42.7"|"-71.11"|"28090"
"01850"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.66"|"-71.3"|"13800"
"01851"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.63"|"-71.32"|"28740"
"01852"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.63"|"-71.3"|"29640"
"01853"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.63"|"-71.32"|"1641"
"01854"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.65"|"-71.35"|"20230"
"01860"|"STANDARD"|"MA"|"Essex County"|"US"|"42.83"|"-71"|"6300"
"01862"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.58"|"-71.3"|"9640"
"01863"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.63"|"-71.39"|"8700"
"01864"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.58"|"-71.08"|"15130"
"01865"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.54"|"-71.25"|"397"
"01866"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.53"|"-71.23"|"178"
"01867"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.53"|"-71.1"|"24830"
"01876"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.61"|"-71.23"|"28800"
"01879"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.68"|"-71.41"|"11800"
"01880"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.5"|"-71.06"|"25390"
"01885"|"PO BOX"|"MA"|"Essex County"|"US"|"42.67"|"-71.03"|"331"
"01886"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.58"|"-71.43"|"24610"
"01887"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.55"|"-71.16"|"22600"
"01888"|"PO BOX"|"MA"|"Middlesex County"|"US"|"42.48"|"-71.15"|"242"
"01889"|"UNIQUE"|"MA"|"Middlesex County"|"US"|"42.56"|"-71.06"|"0"
"01890"|"STANDARD"|"MA"|"Middlesex County"|"US"|"42.45"|"-71.14"|"22370"
"01899"|"UNIQUE"|"MA"|"Essex County"|"US"|"42.65"|"-71.14"|"0"
"01901"|"STANDARD"|"MA"|"Essex County"|"US"|"42.46"|"-70.95"|"1680"
"01902"|"STANDARD"|"MA"|"Essex County"|"US"|"42.47"|"-70.94"|"41340"
"01903"|"PO BOX"|"MA"|"Essex County"|"US"|"42.47"|"-70.96"|"1107"
"01904"|"STANDARD"|"MA"|"Essex County"|"US"|"42.47"|"-70.96"|"18870"
"01905"|"STANDARD"|"MA"|"Essex County"|"US"|"42.47"|"-70.98"|"24070"
"01906"|"STANDARD"|"MA"|"Essex County"|"US"|"42.46"|"-71.01"|"25750"
"01907"|"STANDARD"|"MA"|"Essex County"|"US"|"42.47"|"-70.91"|"14120"
"01908"|"STANDARD"|"MA"|"Essex County"|"US"|"42.43"|"-70.93"|"3160"
"01910"|"UNIQUE"|"MA"|"Essex County"|"US"|"42.47"|"-70.96"|"0"
"01913"|"STANDARD"|"MA"|"Essex County"|"US"|"42.85"|"-70.92"|"15210"
"01915"|"STANDARD"|"MA"|"Essex County"|"US"|"42.57"|"-70.87"|"35240"
"01921"|"STANDARD"|"MA"|"Essex County"|"US"|"42.67"|"-70.98"|"8150"
"01922"|"STANDARD"|"MA"|"Essex County"|"US"|"42.75"|"-70.93"|"3040"
"01923"|"STANDARD"|"MA"|"Essex County"|"US"|"42.57"|"-70.95"|"26050"
"01929"|"STANDARD"|"MA"|"Essex County"|"US"|"42.63"|"-70.77"|"3380"
"01930"|"STANDARD"|"MA"|"Essex County"|"US"|"42.62"|"-70.66"|"25740"
"01931"|"PO BOX"|"MA"|"Essex County"|"US"|"42.62"|"-70.66"|"554"
"01936"|"PO BOX"|"MA"|"Essex County"|"US"|"42.61"|"-70.86"|"361"
"01937"|"PO BOX"|"MA"|"Essex County"|"US"|"42.59"|"-70.98"|"375"
"01938"|"STANDARD"|"MA"|"Essex County"|"US"|"42.67"|"-70.83"|"12880"
"01940"|"STANDARD"|"MA"|"Essex County"|"US"|"42.53"|"-71.04"|"13070"
"01944"|"STANDARD"|"MA"|"Essex County"|"US"|"42.56"|"-70.76"|"5070"
"01945"|"STANDARD"|"MA"|"Essex County"|"US"|"42.5"|"-70.85"|"20130"
"01949"|"STANDARD"|"MA"|"Essex County"|"US"|"42.6"|"-71.01"|"8340"
"01950"|"STANDARD"|"MA"|"Essex County"|"US"|"42.81"|"-70.88"|"16930"
"01951"|"STANDARD"|"MA"|"Essex County"|"US"|"42.77"|"-70.85"|"3400"
"01952"|"STANDARD"|"MA"|"Essex County"|"US"|"42.83"|"-70.84"|"7780"
"01960"|"STANDARD"|"MA"|"Essex County"|"US"|"42.53"|"-70.97"|"48300"
"01961"|"PO BOX"|"MA"|"Essex County"|"US"|"42.53"|"-70.97"|"315"
"01965"|"PO BOX"|"MA"|"Essex County"|"US"|"42.56"|"-70.86"|"428"
"01966"|"STANDARD"|"MA"|"Essex County"|"US"|"42.64"|"-70.61"|"6420"
"01969"|"STANDARD"|"MA"|"Essex County"|"US"|"42.72"|"-70.89"|"5980"
"01970"|"STANDARD"|"MA"|"Essex County"|"US"|"42.51"|"-70.9"|"36430"
"01971"|"PO BOX"|"MA"|"Essex County"|"US"|"42.51"|"-70.89"|"356"
"01982"|"STANDARD"|"MA"|"Essex County"|"US"|"42.62"|"-70.86"|"6970"
"01983"|"STANDARD"|"MA"|"Essex County"|"US"|"42.63"|"-70.95"|"6330"
"01984"|"STANDARD"|"MA"|"Essex County"|"US"|"42.6"|"-70.88"|"3670"
"01985"|"STANDARD"|"MA"|"Essex County"|"US"|"42.8"|"-71"|"4440"
"02018"|"PO BOX"|"MA"|"Plymouth County"|"US"|"42.17"|"-70.88"|"123"
"02019"|"STANDARD"|"MA"|"Norfolk County"|"US"|"42.09"|"-71.47"|"15950"
"02020"|"PO BOX"|"MA"|"Plymouth County"|"US"|"42.08"|"-70.64"|"759"
